timestamp,catalogue_cpu_cfs_periods_total,catalogue_cpu_cfs_throttled,catalogue_cpu_usage,catalogue_mem_usage,catalogue_net_rx_byte,catalogue_net_rx_drop,catalogue_net_rx_error,catalogue_net_tx_byte,catalogue_net_tx_drop,catalogue_net_tx_error,compute1_CPU_utilization,compute1_disk_read,compute1_disk_utilization,compute1_disk_write,compute1_load_average,compute1_mem_utilization,compute1_net_rx_drop_eno1,compute1_net_rx_drop_eno2,compute1_net_rx_eno1,compute1_net_rx_eno2,compute1_net_rx_err_eno1,compute1_net_rx_err_eno2,compute1_net_tx_drop_eno1,compute1_net_tx_drop_eno2,compute1_net_tx_eno1,compute1_net_tx_eno2,compute1_net_tx_err_eno1,compute1_net_tx_err_eno2,compute1_temp_cel,compute2_CPU_utilization,compute2_disk_read,compute2_disk_utilization,compute2_disk_write,compute2_load_average,compute2_mem_utilization,compute2_net_rx_drop_eno1,compute2_net_rx_drop_eno2,compute2_net_rx_eno1,compute2_net_rx_eno2,compute2_net_rx_err_eno1,compute2_net_rx_err_eno2,compute2_net_tx_drop_eno1,compute2_net_tx_drop_eno2,compute2_net_tx_eno1,compute2_net_tx_eno2,compute2_net_tx_err_eno1,compute2_net_tx_err_eno2,compute2_temp_cel,front-end_cpu_cfs_periods_total,front-end_cpu_cfs_throttled,front-end_cpu_usage,front-end_mem_usage,front-end_net_rx_byte,front-end_net_rx_drop,front-end_net_rx_error,front-end_net_tx_byte,front-end_net_tx_drop,front-end_net_tx_error,incoming_success_rate,label,latency,orders_cpu_cfs_periods_total,orders_cpu_cfs_throttled,orders_cpu_usage,orders_mem_usage,orders_net_rx_byte,orders_net_rx_drop,orders_net_rx_error,orders_net_tx_byte,orders_net_tx_drop,orders_net_tx_error,payment_cpu_cfs_periods_total,payment_cpu_cfs_throttled,payment_cpu_usage,payment_mem_usage,payment_net_rx_byte,payment_net_rx_drop,payment_net_rx_error,payment_net_tx_byte,payment_net_tx_drop,payment_net_tx_error,queue-master_cpu_cfs_periods_total,queue-master_cpu_cfs_throttled,queue-master_cpu_usage,queue-master_mem_usage,queue-master_net_rx_byte,queue-master_net_rx_drop,queue-master_net_rx_error,queue-master_net_tx_byte,queue-master_net_tx_drop,queue-master_net_tx_error,request_per_second,shipping_cpu_cfs_periods_total,shipping_cpu_cfs_throttled,shipping_cpu_usage,shipping_mem_usage,shipping_net_rx_byte,shipping_net_rx_drop,shipping_net_rx_error,shipping_net_tx_byte,shipping_net_tx_drop,shipping_net_tx_error,vm_1_CPU_utilization,vm_1_disk_read,vm_1_disk_utilization,vm_1_disk_write,vm_1_load_average,vm_1_mem_utilization,vm_1_net_rx,vm_1_net_rx_drop,vm_1_net_rx_err,vm_1_net_tx,vm_1_net_tx_drop,vm_1_net_tx_err,vm_2_CPU_utilization,vm_2_disk_read,vm_2_disk_utilaization,vm_2_disk_write,vm_2_load_average,vm_2_mem_utilization,vm_2_net_rx,vm_2_net_rx_drop,vm_2_net_rx_err,vm_2_net_tx,vm_2_net_tx_drop,vm_2_net_tx_err,vm_3_CPU_utilization,vm_3_disk_read,vm_3_disk_utilaization,vm_3_disk_write,vm_3_load_average,vm_3_mem_utilization,vm_3_net_rx,vm_3_net_rx_drop,vm_3_net_rx_err,vm_3_net_tx,vm_3_net_tx_drop,vm_3_net_tx_err
11:46:36 12/02/22 KST,1.9101,0.7959,12.1099,0,1.28,0,0,133.1594,0,0,6.2708,0,2.9798,429.9556,4.575,14.4238,0,0,1.8933,579.3422,0,0,0,0,5.2755,362.6743,0,0,38.3095,11.9378,0,8.114,162.4889,10.9125,26.0388,0,0,1.1233,41.0234,0,0,0,0,5.0683,498.2372,0,0,42.0476,9.8656,7.9144,89.4501,0.2341,10.756,0,0,480.2674,0,0,1,0,0.8279,7.8901,0,2.0103,0,1.0087,0,0,88.7935,0,0,2.5275,0.9949,14.95,0,0.9608,0,0,82.0393,0,0,8.3773,0,3.1389,0,4.3773,0,0,140.9806,0,0,51.2,8.2954,2.1064,23.7312,0.0001,0.9306,0,0,84.4225,0,0,10.9242,0,6.2841,258.2036,11.25,7.7215,0.5328,0,0,13.9635,0,0,36.1997,0,7.8033,57.8606,53.8333,9.6857,0.7814,0,0,10.4314,0,0,1.6463,0,12.6711,0,1.2656,3.4755,1.0013,0,0,14.7642,0,0
11:46:48 12/02/22 KST,2.055,0.8051,12.4661,0,1.2835,0,0,132.8537,0,0,6.3781,0,2.9798,289.8667,4.9125,14.4252,0,0,0.8755,580.5759,0,0,0,0,4.7093,392.5107,0,0,38.381,12.35,0,8.114,175.7333,10.6625,25.9718,0,0,1.735,41.3452,0,0,0,0,5.392,498.3424,0,0,41.9762,9.8741,7.8376,89.8518,0.3287,7.5806,0,0,333.9549,0,0,1,0,0.3733,7.8434,0,1.9856,0,0.8034,0,0,70.7063,0,0,2.341,0.8262,13.9337,0.0017,1.1228,0,0,92.2576,0,0,8.3662,0,3.3629,0,4.0999,0,0,130.6064,0,0,58,8.2083,1.5644,18.5195,0.0001,0.922,0,0,84.0981,0,0,10.4567,0,6.285,203.4873,11.0781,7.7204,0.5152,0,0,13.4995,0,0,36.3103,0,7.8034,59.2,52.4167,9.6828,0.7829,0,0,10.1423,0,0,4.4481,0,12.6711,0,1.3125,3.4779,0.9614,0,0,14.2708,0,0
11:47:00 12/02/22 KST,1.7892,0.6467,10.6118,0,1.301,0,0,131.058,0,0,6.25,0,2.9798,439.5556,5.1875,14.4367,0,0,1.7336,581.7477,0,0,0,0,5.1434,403.8311,0,0,38.3095,12.35,0,8.114,175.7333,10.6625,25.9718,0,0,1.735,41.3452,0,0,0,0,5.392,498.3424,0,0,41.9762,9.8819,7.8274,90.2406,0.433,10.0961,0,0,455.4883,0,0,1,0,0.4497,6.7235,0,1.6862,0,1.0759,0,0,82.6381,0,0,2.3769,0.9467,14.0735,0.1509,1.1393,0,0,100.1478,0,0,8.4524,0.1228,4.7254,0,4.1727,0,0,132.2491,0,0,53.2,6.382,0.4768,6.1761,0,0.9288,0,0,85.5316,0,0,7.5804,0,6.2862,244.8,10.8438,7.7224,0.5328,0,0,13.9624,0,0,34.9208,0,7.8036,73.8182,51.7083,9.6889,0.7829,0,0,10.135,0,0,4.8457,0,12.6711,0,1.25,3.4807,0.964,0,0,14.3016,0,0
11:47:11 12/02/22 KST,1.25,0.475,7.7441,0,1.3047,0,0,131.4843,0,0,6.25,0,2.9798,439.5556,5.1875,14.4367,0,0,1.7336,581.7477,0,0,0,0,5.1434,403.8311,0,0,38.3095,12.1781,0,8.114,165.2444,10.625,25.9693,0,0,1.8928,41.3821,0,0,0,0,5.3624,496.3261,0,0,42.3333,9.8711,7.8892,90.6144,0.4062,12.2214,0,0,540.9004,0,0,1,0,0.2257,7.676,0,2.0378,0,1.0125,0,0,83.4871,0,0,2.2903,0.8589,13.0211,0.165,1.2881,0,0,107.9887,0,0,8.4319,0.1788,5.4471,0,3.5084,0,0,111.1649,0,0,61.8,7.6402,0,3.0984,0,0.915,0,0,84.4027,0,0,6.8266,0,6.2873,246.4,10.5938,7.7374,0.5328,0,0,13.9666,0,0,34.7204,0,7.8037,64.88,50.7083,9.6922,0.7841,0,0,10.1185,0,0,1.8385,0,12.6711,0,1.2031,3.4839,0.9928,0,0,14.7038,0,0
11:47:23 12/02/22 KST,1.9255,0.7488,11.7954,0,1.3497,0,0,134.897,0,0,6.3756,0,2.9798,310.9333,5.275,14.4333,0,0,1.7174,580.8498,0,0,0,0,4.8735,413.9783,0,0,38.6667,12.2822,0,8.114,131.4667,10.45,25.9189,0,0,1.5169,40.8598,0,0,0,0,4.7115,497.801,0,0,41.9048,9.8579,8.1129,91.3992,0.4744,9.8714,0,0,435.4357,0,0,1,0,0.7707,7.8575,0,2.035,0,0.9798,0,0,84.1004,0,0,1.9474,0.8259,10.7693,0.219,1.2523,0,0,103.5385,0,0,8.5414,0.1979,5.375,0,4.1799,0,0,134.5832,0,0,57.2,7.7281,0,3.1789,0,0.9198,0,0,84.5755,0,0,9.4191,0,6.2883,154.2128,10.4219,7.7311,0.5164,0,0,13.5345,0,0,36.7502,0,7.8039,51.6364,50.25,9.6951,0.7829,0,0,10.1374,0,0,3.9812,0,12.6711,0,1.1875,3.4783,0.9639,0,0,14.2889,0,0
11:47:34 12/02/22 KST,1.5157,0.6106,9.301,0,1.2851,0,0,134.9422,0,0,6.3011,0,2.9798,422.2222,5.425,14.4631,0,0,2.0546,581.7932,0,0,0,0,5.3373,417.6341,0,0,38.2857,12.0614,0,8.114,178.3111,10.275,25.91,0,0,1.3215,41.1733,0,0,0,0,5.0234,497.5955,0,0,42.381,9.887,8.3788,92.5946,0.2534,12.7108,0,0,548.181,0,0,1,0,0.7867,5.9827,0,1.6001,0,1.0213,0,0,90.2199,0,0,2.4556,1.0625,14.7799,0.1754,0.9768,0,0,83.6294,0,0,8.418,0.1391,4.7782,0,4.3087,0,0,139.3774,0,0,51.4,7.7255,0,3.1121,0,0.7767,0,0,70.688,0,0,6.9821,0,6.2894,249.4545,10.4688,7.7218,0.5328,0,0,13.9663,0,0,40.4274,0,7.8041,75.1731,53.0208,9.6942,0.7532,0,0,10.2419,0,0,4.332,0,12.6711,0,1.2422,3.4809,0.9723,0,0,14.3149,0,0
11:47:46 12/02/22 KST,1.9207,0.7453,11.4898,0,1.288,0,0,133.563,0,0,6.4214,0,2.9798,283.6444,5.4,14.4657,0,0,1.1754,582.7672,0,0,0,0,4.898,406.0052,0,0,38.381,12.0614,0,8.114,178.3111,10.275,25.91,0,0,1.3215,41.1733,0,0,0,0,5.0234,497.5955,0,0,42.381,8.4367,7.1485,78.9816,0.2161,12.1499,0,0,553.324,0,0,1,0,0.4222,8.4191,0.9958,12.273,0,0.9681,0,0,86.8631,0,0,1.9252,0.7403,11.9636,0,1.2276,0,0,96.2333,0,0,8.2289,0,3.2368,0,4.2893,0,0,138.2573,0,0,46.945,8.0889,0,3.3837,0,0.8986,0,0,83.0778,0,0,10.4329,0,6.2903,255.7146,10.375,7.7334,0.515,0,0,13.4996,0,0,34.3975,0,7.8042,61.6764,53.375,9.6993,0.7835,0,0,10.4508,0,0,1.8956,0,12.6711,0,1.2969,3.4784,0.9999,0,0,14.6996,0,0
11:47:58 12/02/22 KST,2.0276,0.9443,13.5224,0,1.2669,0,0,128.8332,0,0,6.4214,0,2.9798,283.6444,5.4,14.4657,0,0,1.1754,582.7672,0,0,0,0,4.898,406.0052,0,0,38.381,12.2564,0,8.114,150.9333,10.3125,25.9287,0,0,1.4447,41.1778,0,0,0,0,5.1776,494.2362,0,0,42.2619,9.921,8.6497,92.7421,0.2661,11.4712,0,0,523.6406,0,0,1,0,0.8263,8.1143,0.8114,14.5264,0,1.1083,0,0,92.7901,0,0,2.6611,1.2756,18.3939,0,1.1966,0,0,97.2519,0,0,8.2825,0,3.137,0,3.7351,0,0,119.0576,0,0,53,6.6388,0,2.7747,0,0.961,0,0,88.8925,0,0,6.9595,0,6.2915,209.2948,10.1406,7.7377,0.521,0,0,12.6101,0,0,34.5326,0,7.8063,152.0727,52.625,9.7196,0.8053,0,0,10.7278,0,0,4.8676,0,12.6711,0,1.3281,3.4837,0.9742,0,0,14.3107,0,0
11:48:09 12/02/22 KST,2.0276,0.9443,13.5224,0,1.0851,0,0,107.4584,0,0,6.4914,0,2.9798,390.5778,5.4875,14.4028,0,0,1.7064,577.7084,0,0,0,0,5.0706,372.051,0,0,38.5,12.1472,0,8.114,333.7778,10.25,25.9297,0,0,1.7442,41.2044,0,0,0,0,5.2928,498.0844,0,0,41.7857,9.8701,8.6363,92.1685,0.2574,10.8191,0,0,497.7997,0,0,1,0,0.4925,6.5156,0.9241,11.5942,0,1.1006,0,0,86.194,0,0,2.5553,1.1571,16.9509,0,1.3146,0,0,107.5082,0,0,8.3447,0,3.1629,0,4.1682,0,0,132.6745,0,0,52.2,7.7661,0.1824,5.3046,0,0.9445,0,0,87.788,0,0,7.8625,0,6.2926,236.5091,10.0703,7.7621,0.5278,0,0,13.0042,0,0,34.5246,0,7.8064,152.7273,51.75,9.7262,0.7921,0,0,10.4884,0,0,2.3279,0,12.6711,0,1.2969,3.479,0.974,0,0,14.3215,0,0
11:48:21 12/02/22 KST,2.0846,0.9689,14.2049,0,1.2765,0,0,127.7746,0,0,6.6006,0,2.9798,279.1111,5.5375,14.4046,0,0,1.5393,579.3536,0,0,0,0,4.7687,370.6964,0,0,38.4048,11.9056,0,8.114,255.3778,10.1,25.9442,0,0,1.1708,40.2547,0,0,0,0,4.7469,496.6092,0,0,41.4048,9.8163,8.4262,90.7218,0.4455,10.9055,0,0,499.2379,0,0,1,0,0.9288,7.5432,0.2202,4.97,0,1.042,0,0,87.4558,0,0,2.5936,1.1148,16.5664,0,1.0636,0,0,89.4914,0,0,7.1103,0,2.6208,0,4.1245,0,0,130.9003,0,0,54.6,7.5832,0.15,4.8967,0,0.964,0,0,86.4012,0,0,9.849,0,6.2935,206.8854,9.9375,7.7623,0.5121,0,0,12.5732,0,0,34.271,0,7.8065,135.1345,50.6667,9.7257,0.7922,0,0,10.4884,0,0,1.5744,0,12.6711,0,1.25,3.4803,1.0011,0,0,14.698,0,0
11:48:32 12/02/22 KST,1.9408,0.8765,13.548,0,1.2718,0,0,127.485,0,0,6.3928,0,2.9798,413.0667,5.3125,14.4047,0,0,1.8787,580.1285,0,0,0,0,5.2124,379.2547,0,0,38.2857,11.9539,0,8.114,313.4222,9.9875,25.9897,0,0,1.1772,39.4682,0,0,0,0,5.2182,482.1856,0,0,41.7143,9.7475,8.2101,90.0994,0.6321,9.1969,0,0,415.4507,0,0,1,0,0.428,7.5536,0,2.0203,0,0.8917,0,0,72.5755,0,0,1.275,0.375,7.1276,0,1.277,0,0,104.8534,0,0,8.4629,0,3.045,0,3.1227,0,0,99.5477,0,0,56.4,7.3156,0.2065,5.3518,0,0.7516,0,0,66.7673,0,0,7.5551,0,6.2947,261.5127,9.8438,7.7671,0.5276,0,0,12.9519,0,0,36.0738,0,7.8006,144.1933,49.6458,9.7305,0.7692,0,0,10.1647,0,0,1.4931,0,12.6711,0,1.2344,3.4805,0.9747,0,0,14.3117,0,0
11:48:44 12/02/22 KST,1.9506,0.8669,13.2574,0,1.0886,0,0,111.8974,0,0,6.2642,0,2.9798,296.3556,5.1875,14.4204,0,0,1.1158,579.6567,0,0,0,0,4.8953,405.4026,0,0,38.6905,11.9539,0,8.114,313.4222,9.9875,25.9897,0,0,1.1772,39.4682,0,0,0,0,5.2182,482.1856,0,0,41.7143,9.8289,8.2302,90.5907,0.4102,11.731,0,0,528.8803,0,0,1,0,0.3611,6.1455,0,1.6428,0,0.9873,0,0,79.3705,0,0,2.1295,0.7181,12.3977,0,1.301,0,0,107.1323,0,0,8.3787,0,3.0463,0,3.5425,0,0,114.238,0,0,57.8,7.5835,0,3.0854,0,0.7935,0,0,70.4485,0,0,14.1809,0,6.2959,246.6729,9.6328,7.7482,0.5194,0,0,13.6992,0,0,34.303,0,7.8007,149.9636,48.4583,9.7372,0.7929,0,0,10.4889,0,0,1.7958,0,12.6711,0,1.3594,3.4805,1.0013,0,0,14.6892,0,0
11:48:56 12/02/22 KST,2.0615,0.9351,13.9564,0,1.2505,0,0,127.5336,0,0,6.2642,0,2.9798,296.3556,5.1875,14.4204,0,0,1.1158,579.6567,0,0,0,0,4.8953,405.4026,0,0,38.6905,11.8822,0,8.114,147.6444,9.85,25.9938,0,0,1.6636,40.0235,0,0,0,0,5.4217,497.8355,0,0,41.9048,9.9093,7.8068,90.3785,0.3827,9.3634,0,0,423.2058,0,0,1,0,0.2288,7.6242,0,2.0033,0,0.9931,0,0,85.8625,0,0,2.3342,0.8056,14.049,0,1.2829,0,0,108.3742,0,0,8.3268,0,2.9697,0,4.2778,0,0,138.3749,0,0,47.6,5.8849,0,2.3834,0,0.9335,0,0,84.543,0,0,9.4448,0,6.2968,157.1428,9.4062,7.7591,0.517,0,0,13.5429,0,0,33.8021,0,7.8009,55.9636,47.375,9.7344,0.7805,0,0,10.2516,0,0,1.8609,0,12.6711,0,1.4531,3.4843,0.9999,0,0,14.6877,0,0
11:49:07 12/02/22 KST,2.038,0.8594,12.8974,0,1.3208,0,0,139.4652,0,0,6.3008,0,2.9798,422.8444,5.1625,14.4327,0,0,1.7397,580.2489,0,0,0,0,5.1593,392.8403,0,0,38.5952,11.9442,0,8.114,187.3778,9.65,25.9933,0,0,1.8209,40.0425,0,0,0,0,5.3746,496.2344,0,0,41.5238,9.9084,7.2836,88.397,0.2348,11.8303,0,0,533.3454,0,0,1,0,0.2139,7.7259,0,2.0782,0,1.0351,0,0,84.8301,0,0,2.3479,0.8299,14.1725,0,1.3675,0,0,117.0858,0,0,8.5489,0,2.9938,0,4.0978,0,0,132.9911,0,0,48,7.3158,0,3.0507,0,0.9113,0,0,86.3887,0,0,9.912,0,6.2979,253.5161,9.1562,7.681,0.5176,0,0,13.5612,0,0,38.1714,0,7.801,67.5719,46.5,9.7436,0.7264,0,0,9.5275,0,0,1.8935,0,12.6711,0,1.4844,3.4825,0.973,0,0,14.3105,0,0
11:49:19 12/02/22 KST,1.7156,0.7233,10.8525,0,1.1185,0,0,120.1729,0,0,6.2828,0,2.9798,274.2222,5.2375,14.4302,0,0,1.779,578.9842,0,0,0,0,5.1487,377.5503,0,0,38.4524,12.0625,0,8.114,141.0667,9.5,25.9253,0,0,1.4159,40.1614,0,0,0,0,4.6724,497.8806,0,0,42.2143,6.8,4.575,59.5396,0.2627,9.3211,0,0,431.1219,0,0,1,0,0.2412,7.7259,0,2.0782,0,1.0558,0,0,91.4186,0,0,2.3932,0.7977,14.3179,0,1.2994,0,0,106.7966,0,0,8.6319,0.159,4.7943,0,3.2001,0,0,103.7827,0,0,46.8,7.429,0,3.0838,0,0.9098,0,0,84.6468,0,0,7.2959,0,6.299,234.9091,9.0469,7.6876,0.5328,0,0,13.9595,0,0,34.5299,0,7.8011,70.4,45.5833,9.7443,0.7936,0,0,10.4886,0,0,1.9906,0,12.6711,0,1.4766,3.4774,1,0,0,14.6933,0,0
11:49:31 12/02/22 KST,1.9917,0.8337,12.3653,0,1.2705,0,0,130.0671,0,0,6.1456,0,2.9798,429.6,5.225,14.4284,0,0,2.0704,577.6487,0,0,0,0,5.5095,350.5058,0,0,38.5,12.0625,0,8.114,141.0667,9.5,25.9253,0,0,1.4159,40.1614,0,0,0,0,4.6724,497.8806,0,0,42.2143,9.9061,6.5612,84.8168,0.4484,10.7924,0,0,485.3272,0,0,1,0,0.3539,7.8988,0,1.9909,0,1.0602,0,0,91.126,0,0,2.2555,1.2354,18.6533,0,1.3114,0,0,112.0259,0,0,8.893,0.181,5.3056,0,4.0845,0,0,131.2254,0,0,42.2,6.2028,0,2.5738,0,0.9426,0,0,89.4606,0,0,10.0491,0,6.2999,205.9748,8.9297,7.6853,0.5174,0,0,13.5565,0,0,34.725,0,7.8012,64.2691,44.6667,9.7428,0.7805,0,0,10.2518,0,0,1.3953,0,12.6711,0,1.4219,3.4766,0.9999,0,0,14.6916,0,0
11:49:42 12/02/22 KST,2.1225,0.9889,13.9634,0,1.2999,0,0,134.9722,0,0,6.1456,0,2.9798,429.6,5.225,14.4284,0,0,2.0704,577.6487,0,0,0,0,5.5095,350.5058,0,0,38.5,12.2719,0,8.114,169.8667,9.55,25.9655,0,0,0.9525,40.053,0,0,0,0,5.0032,497.7165,0,0,41.9762,9.7777,6.4291,82.3173,0.2374,9.8662,0,0,463.4397,0,0,1,0,0.3547,7.7119,0,2.048,0,1.0673,0,0,89.4273,0,0,2.6645,1.2871,19.8301,0,1.2269,0,0,98.5918,0,0,8.8074,0.1627,5.1381,0,4.1955,0,0,135.3243,0,0,41,7.987,0,3.179,0,0.9155,0,0,84.4236,0,0,9.4373,0,6.3011,253.4581,8.8125,7.7254,0.5184,0,0,13.5793,0,0,36.9947,0,7.8014,63.0073,43.6458,9.7323,0.7689,0,0,10.1769,0,0,1.4115,0,12.6711,0,1.4531,3.4812,0.9992,0,0,14.6914,0,0
11:49:54 12/02/22 KST,1.9126,0.7792,11.5885,0,1.2926,0,0,129.2036,0,0,6.0539,0,2.9798,294.7556,5.175,14.4298,0,0,1.1866,582.9107,0,0,0,0,5.0439,331.4591,0,0,38.5714,12.4794,0,8.114,145.9556,9.9375,25.9868,0,0,1.4555,41.1821,0,0,0,0,5.2096,503.4892,0,0,41.9524,9.7854,6.5623,82.5252,0.3067,16.9576,0,0,456.8496,0,0,1,0,0.4385,6.1971,0,1.6644,0,1.0387,0,0,83.9734,0,0,2.2903,1.2369,18.4334,0,0.7864,0,0,65.9284,0,0,8.6059,0,3.3003,0,4.2902,0,0,136.8009,0,0,40.8,8.0525,0,3.2019,0,0.7589,0,0,68.3776,0,0,7.2425,0,6.3022,196.5818,8.7969,7.7259,0.5328,0,0,13.9603,0,0,35.5492,0,7.8015,57.8909,42.5417,9.7302,0.7819,0,0,10.255,0,0,1.6888,0,12.6711,0,1.3906,3.4797,1,0,0,14.6905,0,0
11:50:05 12/02/22 KST,1.4859,0.5942,9.0072,0,1.2968,0,0,132.1974,0,0,6.2892,0,2.9798,445.6889,5.1,14.4766,0,0,1.4942,583.0648,0,0,0,0,4.9398,325.7003,0,0,38.619,12.4467,0,8.114,277.5111,9.8375,25.9076,0,0,1.7231,40.5348,0,0,0,0,5.2366,504.4145,0,0,42.881,9.3225,6.5348,80.489,0.3114,16.7401,0,0,472.6629,0,0,1,0,0.6321,7.2848,0,2.0753,0,1.0203,0,0,86.5294,0,0,2.2933,0.8424,13.9069,0,1.2843,0,0,110.4993,0,0,8.5884,0,3.2495,0,4.2871,0,0,138.1031,0,0,41.592,8.0231,0.0252,3.3766,0,0.9289,0,0,86.3716,0,0,10.0532,0,6.3031,258.9207,8.6484,7.6707,0.5169,0,0,13.5413,0,0,35.2467,0,7.803,134.1673,42,9.7346,0.7922,0,0,10.492,0,0,18.631,0,18.631,0,18.631,18.631,0.8279,0,0,12.1633,0,0
11:50:18 12/02/22 KST,1.9948,0.9189,13.3324,0,1.3278,0,0,137.9742,0,0,6.3175,0,2.9798,816.6222,5.0125,14.471,0,0,1.5261,583.919,0,0,0,0,4.7656,331.4967,0,0,38.5476,12.3886,0,8.114,230.0444,9.6875,25.9132,0,0,1.5296,42.7804,0,0,0,0,4.7208,503.7219,0,0,41.6429,9.4586,6.8712,82.7556,0.2228,13.7379,0,0,387.7844,0,0,1,0,0.4875,7.4771,0,2.0721,0,0.9944,0,0,84.3889,0,0,2.2933,0.8424,13.9069,0,1.2436,0,0,101.1451,0,0,8.5009,0.403,7.4999,0,3.5424,0,0,114.0862,0,0,44.209,7.5188,0.0233,3.299,0,0.9024,0,0,81.3992,0,0,6.6106,0,6.3119,523.8997,8.625,7.6642,0.5193,0,0,13.6009,0,0,38.9224,0,7.8031,112.3308,41.375,9.7241,0.7551,0,0,10.0841,0,0,2.2248,0,12.6711,0,1.3594,3.4847,0.9342,0,0,13.381,0,0
11:50:29 12/02/22 KST,2.0646,0.9716,13.9835,0,1.2895,0,0,132.0814,0,0,6.3689,0,2.9798,804.7111,5,14.3977,0,0,1.859,577.8576,0,0,0,0,5.1921,314.8026,0,0,38.4048,12.3886,0,8.114,230.0444,9.6875,25.9132,0,0,1.5296,42.7804,0,0,0,0,4.7208,503.7219,0,0,41.6429,9.564,7.087,83.973,0.2384,14.8416,0,0,452.7221,0,0,1,0,3.9125,7.5768,0,2.0239,0,1.0487,0,0,89.6434,0,0,2.3641,1.0279,15.6492,0,1.2853,0,0,108.5343,0,0,6.9058,0.4677,7.598,0,4.2221,0,0,137.079,0,0,38.438,6.3084,0.027,2.7404,0,0.9362,0,0,85.353,0,0,28.6282,0,28.6282,419.9088,28.6282,28.6282,0.4082,0,0,10.6881,0,0,35.1746,0,7.8032,118.6909,40.375,9.7102,0.7851,0,0,10.5728,0,0,1.859,0,12.6711,0,1.3594,3.4798,0.9087,0,0,13.3839,0,0
11:50:41 12/02/22 KST,2.1229,1.0615,15.3138,0,0.8613,0,0,91.1806,0,0,6.3689,0,2.9798,804.7111,5,14.3977,0,0,1.859,577.8576,0,0,0,0,5.1921,314.8026,0,0,38.4048,12.4,0,8.114,264,10.2625,25.9382,0,0,1.1497,43.3279,0,0,0,0,5.1158,495.9082,0,0,41.9762,6.325,4.85,56.1045,0.0041,9.2452,0,0,441.6424,0,0,1,0,0.0808,7.8706,0.1447,3.6705,0,1.0204,0,0,84.5047,0,0,2.3236,0.934,14.7062,0,1.29,0,0,103.4132,0,0,8.522,0.6189,9.1616,0,4.1258,0,0,132.897,0,0,27.6,7.7772,0.1917,4.9245,0,0.7309,0,0,64.3672,0,0,6.7244,0,6.3139,499.6563,8.3203,7.6783,0.517,0,0,10.9297,0,0,34.8142,0,7.8033,130.2131,39.5,9.7065,0.7638,0,0,10.3009,0,0,2.0933,0,12.6711,0,1.4375,3.4793,0.9114,0,0,13.4439,0,0
11:50:53 12/02/22 KST,2.158,1.0334,15.2534,0,1.3312,0,0,138.789,0,0,6.1433,0,2.9798,810.0444,4.975,14.4015,0,0,1.2953,575.2115,0,0,0,0,5.0029,281.5276,0,0,38.4048,12.2386,0,8.114,137.9556,10.0875,25.9431,0,0,1.65,43.1796,0,0,0,0,5.3668,497.8287,0,0,42.6429,9.7175,5.6062,76.5358,0.004,8.0369,0,0,416.886,0,0,1,0,0.165,7.8163,0.1065,3.7379,0,1.048,0,0,78.599,0,0,2.3135,0.9392,14.5105,0,0.8201,0,0,65.9601,0,0,8.7071,0.582,8.7626,0,4.0908,0,0,130.9915,0,0,27.219,8.0692,1.3754,16.6163,0.0005,0.9547,0,0,85.947,0,0,7.6721,0,6.3149,606.64,8.2656,7.6896,0.5172,0,0,10.9322,0,0,36.651,0,7.8034,85.5811,39.0625,9.7089,0.7572,0,0,10.2186,0,0,14.1562,0,12.6711,0,1.4688,3.4783,0.8315,0,0,12.6418,0,0
11:51:04 12/02/22 KST,1.563,0.6537,9.8784,0,1.2738,0,0,128.8464,0,0,6.1886,0,2.9798,276.9778,4.9375,14.4164,0,0,1.7349,560.6967,0,0,0,0,5.1302,235.1522,0,0,38.5952,11.9428,0,8.114,171.5556,9.9,25.9823,0,0,1.7887,40.9654,0,0,0,0,5.2979,498.5137,0,0,41.7619,9.5762,3.8717,66.1155,0.0027,6.662,0,0,372.0558,0,0,1,0,0.14,7.8112,0.1202,3.9755,0,1.1044,0,0,81.9985,0,0,1.25,0.4,7.0682,0,1.2692,0,0,106.858,0,0,8.7467,0.1067,3.682,0,3.928,0,0,125.4868,0,0,24.2,8.5401,2.0863,23.6501,0.0007,0.7382,0,0,67.9309,0,0,7.374,0,6.316,474.4727,8.3672,7.7425,0.5179,0,0,11.0794,0,0,33.9788,0,7.8035,47.0545,39.25,9.7065,0.7719,0,0,10.3308,0,0,4.1966,0,12.6711,0,1.5,3.4823,0.969,0,0,15.0386,0,0
